"id","inspectorate","province","date","calculate_natsum","calculate_aqusum","calculate_totalsum","calculate_sumpro","fisher_fishermen","fisher_fisherwomen","fisher_fishfarmer","fisher_fishfarmerwomen","fisher_pond","fisher_pondsize","fisher_processor","fisher_processwomen","xformidstring","uuid","status","geolocation","calculatepatrol_sumcrime","calculatepatrol_sumexhibit","calculatepatrol_sumenforce","calculate001_sumcrime","calculate001_sumexhibit","calculate001_sumenforce","law_enforcement","law_amount","calculate_sumnatural","calculate_sumaqualculture","calculate_totalnaturalaqaulculture","calculate_sumprocessing"
443669656,1,"16","2023-02-15",144,20,164,2,18000,5000,286,20,300,30000,200,180,"aLQEf7RcyAYyquCRdDCr4J","4af19bad-c7db-4091-8bdf-ab96793af2dc","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443678475,1,"16","2023-03-15",101,13,114,2,18000,5000,286,20,300,30000,200,190,"aLQEf7RcyAYyquCRdDCr4J","d87647b2-3fab-446a-933f-3aba2a551cc6","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443682718,1,"16","2023-04-15",97,10,107,2,18000,5000,286,20,300,30000,200,190,"aLQEf7RcyAYyquCRdDCr4J","e46c0239-ab3b-446f-8512-8fd42347ba20","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443687015,1,"16","2023-05-15",125,5,130,2,18000,5000,286,20,300,30000,200,190,"aLQEf7RcyAYyquCRdDCr4J","7add4f65-ae84-464f-bef9-995354dc92b0","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443729132,4,"6","2023-05-31",3405,2080,5485,1065,0,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","859520b5-9d6a-4f9a-995d-b321df41302d","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443907202,1,"10","2023-06-15",255,148,403,2,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","8f334609-5e0b-4dc4-9b7d-ee52b9dec53f","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444735553,1,"10","2023-03-31",474,193,667,2,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","cda77344-5b18-4ba2-a532-76cf98fcf92c","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444736200,1,"10","2023-04-30",471,187,658,5,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","c5d767ef-68ea-4750-9d83-962ad744950d","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444737027,1,"10","2023-05-31",470,270,740,3,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","4e30b424-1943-4911-91c8-21c400f79af2","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444745832,3,"2","2023-01-20",7000,299,7299,1072,0,0,0,0,0,0,0,0,"aLQEf7RcyAYyquCRdDCr4J","d2ee41bd-b205-4da6-b02e-fd8b7acdba53","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444750530,4,"6","2023-01-31",6500,1400,7900,980,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","324a952a-a126-40b0-bb42-9aa382839229","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444756801,4,"6","2023-07-03",677,926,1603,136,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","42088e1b-c50d-498f-95c1-7b6abee901ea","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444812772,3,"24","2023-01-15",65,4,69,3,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","14b7b985-7826-4e4c-a607-66de653135ed","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444819152,3,"24","2023-02-15",50,5,55,2,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","62206d53-a058-4e04-8d5d-c9eea121fb8a","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444826316,3,"24","2023-03-15",30,4,34,1,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","5bb2acb8-fc0b-44f5-b6ba-6eaa4acf6b82","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444832093,3,"24","2023-04-15",20,9,29,2,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","ee314d35-d01c-4ac6-a1fc-18210c4b7c8e","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444836352,3,"24","2023-05-15",5,7,12,1,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","879ba902-1838-4c8d-9c22-addbbe250935","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444868066,3,"2","2023-02-20",6130,422,6552,909,0,0,0,0,0,0,0,0,"aLQEf7RcyAYyquCRdDCr4J","1b0dbd00-2b1a-4a6b-bcbf-17829bd46153","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444916201,3,"2","2023-03-17",5660,409,6069,756,0,0,0,0,0,0,0,0,"aLQEf7RcyAYyquCRdDCr4J","df01d97f-243d-416a-8884-5693f8dfc198","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444941394,3,"2","2023-04-20",4690,748,5438,733,0,0,0,0,0,0,0,0,"aLQEf7RcyAYyquCRdDCr4J","ab188916-7968-4db4-b001-73baeb0ee2c1","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444959380,3,"2","2023-05-19",3780,227,4007,454,0,0,0,0,0,0,0,0,"aLQEf7RcyAYyquCRdDCr4J","2f8d3316-1c65-4a50-be52-499d3221e0fa","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444974148,3,"2","2023-06-16",3100,111,3211,416,0,0,0,0,0,0,0,0,"aLQEf7RcyAYyquCRdDCr4J","6ca68147-74ad-4dda-8c6f-2e7f8928328b","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445286228,4,"13","2023-01-06",10,10,20,4,4034,394,170,70,120,15000,135,100,"aLQEf7RcyAYyquCRdDCr4J","d73d2d04-bb0b-4ee7-baf1-4730ae311760","submitted_via_web","null, null",3,17,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
445314412,4,"13","2023-02-14",10,0,10,2700,4034,394,170,0,120,0,135,0,"aLQEf7RcyAYyquCRdDCr4J","a520b113-7fd7-4880-abd6-f4836931546e","submitted_via_web","null, null",3,17,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
445319445,4,"13","2023-03-10",5,0,5,2000,4034,394,170,0,120,0,135,0,"aLQEf7RcyAYyquCRdDCr4J","63b7d39f-4b3b-491b-b65f-38a1b0530f54","submitted_via_web","null, null",1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
445322289,4,"13","2023-04-14",8,3000,3008,5500,4034,394,170,0,120,0,135,0,"aLQEf7RcyAYyquCRdDCr4J","b42b1df2-6cc4-4d33-a7df-6444cfbd3d60","submitted_via_web","null, null",3,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
445324743,4,"13","2023-01-12",8,3000,3008,5500,4034,394,170,0,120,0,135,0,"aLQEf7RcyAYyquCRdDCr4J","3e83b465-0948-4554-939a-317d5188c794","submitted_via_web","null, null",3,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
445327028,4,"13","2023-05-12",6,1000,1006,4000,4034,394,170,0,120,0,135,0,"aLQEf7RcyAYyquCRdDCr4J","db13fa4e-c093-4529-9614-9c51f295b65f","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
445330817,4,"13","2023-06-09",4,500,504,2375,4034,394,170,0,120,0,135,0,"aLQEf7RcyAYyquCRdDCr4J","14a1b61f-f784-467e-927d-ed08289f20e9","submitted_via_web","null, null",2,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
445333090,4,"13","2023-06-16",4,500,504,2375,4034,394,170,0,120,0,135,0,"aLQEf7RcyAYyquCRdDCr4J","f23f9807-2325-4a88-9c3c-aef1c2547286","submitted_via_web","null, null",2,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
445335142,4,"13","2023-06-05",4,500,504,2375,4034,394,170,0,120,0,135,0,"aLQEf7RcyAYyquCRdDCr4J","07fa37af-a621-4930-8b11-23b4eb614cf8","submitted_via_web","null, null",2,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
445336482,4,"13","2023-06-23",4,500,504,2375,4034,394,170,0,120,0,135,0,"aLQEf7RcyAYyquCRdDCr4J","1283b3b7-5372-4b09-b3d9-7946b7354b84","submitted_via_web","null, null",2,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
445744580,1,"16","2023-06-15",22,2,24,1,18000,5000,286,20,300,30000,200,190,"aLQEf7RcyAYyquCRdDCr4J","7097603f-e897-4cba-bc28-5d41afa6dd09","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445744959,5,"18","2023-01-31",4513,300,4813,170,NA,NA,0,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","5130ae82-0848-467c-b44b-7a4914f19862","submitted_via_web","null, null",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
445749903,3,"4","2023-01-31",9450,4000,13450,113780,0,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","78bbd870-16f3-4958-bfb6-9bba2f4c415f","submitted_via_web","null, null",3,1200,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
445754784,3,"4","2023-02-28",9040,300,9340,72211,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","6ca05e2f-7483-4b8b-9d2b-1350c6e6a15e","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445804344,5,"18","2023-02-28",4474,213,4687,150,NA,NA,0,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","083f2609-14d2-47ff-bcff-34697780e953","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445817775,4,"17","2023-04-14",4178,2323,6501,575,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","c91e7480-fde0-45fd-acd4-ac3c9a91ed70","submitted_via_web","null, null",29,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
445821840,3,"4","2023-03-31",5100,250,5350,1553,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","10ce5a75-7709-4ce5-b155-886dc9a5219b","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445822359,5,"18","2023-03-31",4556,250,4806,160,NA,NA,0,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","dafbf331-5ddb-4eed-8f17-75d0690a385c","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445830869,4,"17","2023-05-15",3825,2330,6155,570,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","c82d53ba-76b4-41d3-ba3b-a7d4aa8c0101","submitted_via_web","null, null",13,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
445835757,4,"17","2023-06-15",3011,2373,5384,416,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","6dabb660-ce44-4181-8d0d-2769b9a2fd6f","submitted_via_web","null, null",8,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
445846339,3,"4","2023-04-30",3300,200,3500,1100,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","161dcbd6-6250-43ad-b61e-02bf96be95c6","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445873287,2,"12","2023-01-16",303,108,411,884,0,0,65,10,166,103,11,2,"aLQEf7RcyAYyquCRdDCr4J","46cb6d0f-1c88-4229-83cb-c5297bfbb70f","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445877600,2,"12","2023-02-16",40,81,121,618,0,0,65,10,166,103,11,2,"aLQEf7RcyAYyquCRdDCr4J","4aa9ca42-0f1a-4acd-9413-57d374fffd65","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445884088,2,"12","2023-03-16",17,900,917,543,0,0,65,10,166,103,11,2,"aLQEf7RcyAYyquCRdDCr4J","569e43d4-1cce-4e1a-84f3-d05473e0864f","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445886989,2,"12","2023-04-16",14,1181,1195,414,0,0,65,10,65,103,11,2,"aLQEf7RcyAYyquCRdDCr4J","15dd2360-65f4-4d1a-b0d0-2d37b90480ce","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445920887,2,"12","2023-05-16",14,1550,1564,399,0,0,65,10,166,103,11,2,"aLQEf7RcyAYyquCRdDCr4J","a63523b3-a9c4-4363-9ef7-ac263bc15fd4","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445930381,5,"18","2023-04-30",4440,538,4978,140,NA,NA,0,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","8d3b85c7-3abc-4939-b38f-881fe845cad7","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446065577,5,"9","2023-01-13",4440,1250,5690,143,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","0f9e427d-53cc-4ed4-851d-f8c943d73f1f","submitted_via_web","null, null",3,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
446069429,2,"20","2023-01-15",830,550,1380,0,NA,NA,89,24,89,44,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","6ca05e63-2786-480c-9cba-281ba462c9b4","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
446069812,2,"20","2023-02-15",889,585,1474,0,NA,NA,89,24,89,44,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","927c9f26-1d53-4c0d-a78b-bc6c22f10162","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
446070094,2,"20","2023-03-15",858,607,1465,0,NA,NA,89,24,89,44,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","9956e92f-d9a6-4423-8536-f7d96b978c2e","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
446070296,2,"20","2023-04-15",738,635,1373,0,NA,NA,89,24,89,44,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","ae816fc0-6ad8-4ecf-9732-571f8d8523a2","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446070464,2,"20","2023-05-15",689,685,1374,0,NA,NA,89,24,89,44,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","cd21add6-eb4b-4057-9669-4013bf0d0435","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446070758,2,"20","2023-06-15",757,650,1407,0,NA,NA,89,24,89,44,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","0f2bbc90-639c-4bfa-99eb-3a6ede323da4","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446074470,5,"9","2023-02-15",4418,1210,5628,153,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","054b318a-ccdb-4fca-a61d-d0d4108288b3","submitted_via_web","null, null",1,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
446085338,2,"8","2023-01-31",4838,7371,12209,977,75260,67501,1110,470,130,989723,45,25,"aLQEf7RcyAYyquCRdDCr4J","9154d220-421d-4e20-ae01-1df467cc9bbf","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446107490,2,"8","2023-02-28",1500,2754,4254,6110,75257,18815,682,445,1117,113,16127,12096,"aLQEf7RcyAYyquCRdDCr4J","c1df6d8a-28e9-4e6a-9181-6ca0e7f28efb","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446118233,2,"8","2023-03-31",1130,2438,3568,28,75370,19950,662,430,561,113,16328,12298,"aLQEf7RcyAYyquCRdDCr4J","c62f3c16-7e21-47c2-aa06-6c7b63b58918","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446123359,1,"16","2023-06-30",26,2,28,1,18000,5000,286,20,300,30000,200,190,"aLQEf7RcyAYyquCRdDCr4J","e3f47240-78fa-4b03-8d70-fe3c579e71fd","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446128441,5,"9","2023-03-15",4356,1250,5606,156,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","a17cc297-2599-4525-9fa2-709c608f321e","submitted_via_web","null, null",4,34,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
446129414,2,"8","2023-04-30",710,2592,3302,14,76480,20650,652,410,667,119,16448,12689,"aLQEf7RcyAYyquCRdDCr4J","0fa9627a-5fc2-4fdd-a123-bc27884b0e99","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446137168,2,"8","2023-05-31",474,2670,3144,15,76590,18560,655,420,661,117,16313,12798,"aLQEf7RcyAYyquCRdDCr4J","dd1c29f7-667a-4b01-bef9-14ec8bfaf9b1","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446175648,5,"9","2023-04-14",4295,1260,5555,135,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","474b25aa-7938-4b9a-91ee-3d9a0568eb9e","submitted_via_web","null, null",4,46,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
446278740,5,"18","2023-05-31",4562,525,5087,155,NA,NA,0,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","ad281314-6bbb-4ca4-9747-6ae27f89b788","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446288311,5,"18","2023-06-09",1045,26,1071,30,NA,NA,0,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","08148292-4934-4799-8c27-b14bd2193b12","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446422014,5,"18","2023-06-16",1162,20,1182,40,NA,NA,0,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","8caa50f3-aca5-45f0-ac71-7f527ae07066","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446436161,2,"21","2023-06-30",1013,313,1326,32,49800,1350,9155,1373,23000,575,1950,1365,"aLQEf7RcyAYyquCRdDCr4J","91e6bf7a-26b4-4a74-95f2-ea5776351d82","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446439320,5,"9","2023-05-15",4284,1240,5524,155,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","2d7e17f8-ac1b-4577-9add-2dbf05d42545","submitted_via_web","null, null",3,22,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
446441870,1,"10","2023-06-30",255,148,403,5,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","24b58000-955b-4825-8aca-97a8e982de8d","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446445456,3,"15","2023-06-23",235,200,435,7,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","3954dbc3-d1a7-46e7-99e3-6ca986d94aa2","submitted_via_web","null, null",4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
446446819,3,"4","2023-06-30",300,0,300,52,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","d9189f8c-06ff-4427-8f14-0be8341f7510","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446447657,3,"15","2023-06-30",230,200,430,7,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","c5047af8-6fb7-4ec3-9c84-c04989426b81","submitted_via_web","null, null",4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
446451296,3,"2","2023-06-30",0,0,0,0,0,0,0,0,0,0,0,0,"aLQEf7RcyAYyquCRdDCr4J","f2ce8b34-6c0d-4879-8f21-ba1786a588d0","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446452488,5,"9","2023-06-15",4270,740,5010,153,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","11958778-4d10-4daf-a634-0911516ef706","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446459497,3,"24","2023-06-30",0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","02f824ba-6d55-47e0-afa3-080378d3ceaf","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446538660,1,"25","2023-01-30",690,21,711,11,1367,NA,NA,NA,802,32.08,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","9990f549-d150-4aa5-8293-768154419581","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446538966,1,"25","2023-02-27",203,26,229,12,1365,NA,NA,NA,802,32.08,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","716fb697-0de7-4787-a554-2b5d54479328","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446539173,1,"25","2023-03-30",181,34,215,12,1096,NA,NA,NA,802,32.08,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","3f72355f-9eb6-4f44-ab21-a06bb7e73702","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446539449,1,"25","2023-04-28",126,44,170,11,1256,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","83c71d5f-4e8b-443e-be27-39bdc11fff50","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446539591,1,"25","2023-05-30",130,51,181,11,1198,NA,NA,NA,802,32.08,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","100661df-1ed9-4148-a690-90309ec0a854","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446540965,1,"25","2023-06-29",122,661,783,10,1425,NA,NA,NA,802,32.08,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","bec84c9c-39dd-4011-8154-7318769e87e5","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446579358,5,"7","2023-01-20",2453,350,2803,143,70000,15000,10000,5000,12000,2400000,400,250,"aLQEf7RcyAYyquCRdDCr4J","8bc274ff-212e-4652-8d56-41b0465de70d","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446607959,5,"7","2023-02-19",2520,315,2835,140,70000,1500,12000,5000,12000,2400000,400,2500,"aLQEf7RcyAYyquCRdDCr4J","f9e71653-9aaf-4bf1-98bb-56e39facb1ab","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446622916,5,"7","2023-03-20",2603,227,2830,144,70000,15000,12000,5000,12000,2400000,400,250,"aLQEf7RcyAYyquCRdDCr4J","d831a244-56d9-4780-b8ac-1a3b4d6de75f","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446660962,5,"7","2023-04-20",2638,445,3083,157,70000,15000,12000,5000,12000,2400000,400,250,"aLQEf7RcyAYyquCRdDCr4J","2c9f1b7d-20e5-45f9-b7df-1bb35fd75abe","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446856012,2,"14","2023-02-28",1480,465,1945,748,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","7483b035-fcd2-4f65-b495-be68242b48a1","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446878521,2,"14","2023-04-30",630,2256,2886,684,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","c22f83c8-6f71-4fa5-a912-f373f284ab8c","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446947444,5,"7","2023-05-19",2587,350,2937,157,70000,15000,12000,5000,12000,2400000,400,250,"aLQEf7RcyAYyquCRdDCr4J","80ce87ed-7755-4deb-a8d2-0395e89f7464","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446967183,5,"7","2023-06-18",2722,427,3149,165,70000,15000,12000,5000,12000,2400000,400,250,"aLQEf7RcyAYyquCRdDCr4J","675c7b88-d333-421d-805b-f982f81c0d67","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447382580,2,"8","2023-06-30",450,3119,3569,19,65460,17650,638,380,549,104,15213,10649,"aLQEf7RcyAYyquCRdDCr4J","80d9883a-1f27-4745-887b-5772f0719315","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447424699,3,"5","2023-06-30",90,137,227,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","3b8944b1-a9c6-4eeb-83d4-3cdf2c5483ab","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447554940,5,"9","2023-06-29",1055,178,1233,37,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","35f1c1f2-1a6d-41e5-a558-4fc27b1ecc79","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447554968,5,"9","2023-06-22",1064,288,1352,38,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","310e8ef0-3c36-444d-86ea-c65b987be31f","submitted_via_web","null, null",3,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
