"id","aqufishcatch_areaaqu","aqufishcatch_aqufishtype","aqufishcatch_aqucatch","aqufishcatch_aquprice","aqufishcatch_aqutype","date","province","uuid"
444836352,1,"8",3,10000,"ponds","2023-05-15",24,NA
444836352,1,"6",1,10000,"ponds","2023-05-15",24,NA
444836352,1,"39",2,8000,"ponds","2023-05-15",24,NA
444836352,1,"77",1,12000,"pool plastic","2023-05-15",24,NA
444868066,1,"30",2,7000,"ponds batches","2023-02-20",2,NA
444868066,1,"39",64,7000,"ponds batches","2023-02-20",2,NA
444868066,1,"75",46,13000,"ponds batches","2023-02-20",2,NA
444868066,1,"24",310,10000,"ponds batches","2023-02-20",2,NA
444916201,1,"30",32,7000,"ponds batches","2023-03-17",2,NA
444916201,1,"39",102,7000,"ponds batches","2023-03-17",2,NA
444916201,1,"75",48,13000,"ponds batches","2023-03-17",2,NA
444916201,1,"24",180,10000,"ponds batches","2023-03-17",2,NA
444916201,1,"46",30,8000,"ponds batches","2023-03-17",2,NA
444916201,1,"59",10,7000,"ponds batches","2023-03-17",2,NA
444916201,1,"8",5,8000,"ponds batches","2023-03-17",2,NA
444916201,1,"6",2,9000,"ponds batches","2023-03-17",2,NA
444941394,1,"39",110,7000,"ponds batches","2023-04-20",2,NA
444941394,1,"75",66,13000,"ponds batches","2023-04-20",2,NA
444941394,1,"24",572,10000,"ponds batches","2023-04-20",2,NA
444959380,1,"39",57,7000,"ponds batches","2023-05-19",2,NA
444959380,1,"75",35,13000,"ponds batches","2023-05-19",2,NA
444959380,1,"24",135,10000,"ponds batches","2023-05-19",2,NA
444974148,1,"39",38,7000,"ponds batches","2023-06-16",2,NA
444974148,1,"75",17,13000,"ponds batches","2023-06-16",2,NA
444974148,1,"24",56,10000,"ponds batches","2023-06-16",2,NA
445286228,1,"89",10,10000,"ponds","2023-01-06",13,NA
445314412,1,"888",0,0,"other","2023-02-14",13,NA
445319445,1,"888",0,0,"other","2023-03-10",13,NA
445322289,1,"89",3000,10000,"ponds","2023-04-14",13,NA
445324743,1,"89",3000,10000,"ponds","2023-01-12",13,NA
445327028,1,"89",1000,10000,"ponds","2023-05-12",13,NA
445330817,1,"89",500,10000,"ponds","2023-06-09",13,NA
445333090,1,"89",500,10000,"ponds","2023-06-16",13,NA
445335142,1,"89",500,10000,"ponds","2023-06-05",13,NA
445336482,1,"89",500,10000,"ponds","2023-06-23",13,NA
445744580,1,"90",2,8000,"ponds pool plastic","2023-06-15",16,NA
445744959,1,"46",23,8000,"ponds","2023-01-31",18,NA
445744959,1,"24",30,12000,"ponds","2023-01-31",18,NA
445744959,1,"39",28,8000,"ponds","2023-01-31",18,NA
445744959,1,"77",18,12000,"pool","2023-01-31",18,NA
445744959,1,"3",33,15000,"ponds","2023-01-31",18,NA
445744959,2,"FM023",20,30000,"soung","2023-01-31",18,NA
445744959,2,"FM027",18,12000,"soung","2023-01-31",18,NA
445744959,2,"FM046",63,25000,"ponds","2023-01-31",18,NA
445744959,2,"FM003",70,25000,"batches","2023-01-31",18,NA
445749903,1,"8",60,8000,"ponds batches","2023-01-31",4,NA
445749903,1,"39",208,5000,"ponds","2023-01-31",4,NA
445749903,1,"6",400,8000,"ponds","2023-01-31",4,NA
445749903,1,"888",65,10000,"ponds","2023-01-31",4,NA
445749903,1,"78",40,20000,"pool","2023-01-31",4,NA
445749903,1,"30",890,5000,"ponds batches","2023-01-31",4,NA
445749903,1,"59",766,9000,"ponds batches","2023-01-31",4,NA
445749903,1,"18",7,10000,"batches","2023-01-31",4,NA
445749903,1,"4",123,40000,"ponds batches","2023-01-31",4,NA
445749903,1,"24",1060,10000,"ponds batches","2023-01-31",4,NA
445749903,1,"12",43,12000,"ponds","2023-01-31",4,NA
445749903,1,"42",1,8000,"ponds","2023-01-31",4,NA
445749903,1,"888",120,15000,"batches","2023-01-31",4,NA
445749903,1,"77",42,10000,"pool plastic","2023-01-31",4,NA
445749903,1,"49",15,13000,"ponds batches","2023-01-31",4,NA
445749903,1,"888",20,12000,"ponds batches","2023-01-31",4,NA
445749903,1,"888",20,14000,"ponds batches","2023-01-31",4,NA
445749903,1,"46",110,7000,"ponds","2023-01-31",4,NA
445749903,1,"15",10,10000,"ponds","2023-01-31",4,NA
445754784,1,"8",15,8000,"ponds batches","2023-02-28",4,NA
445754784,1,"39",10,5000,"ponds","2023-02-28",4,NA
445754784,1,"6",42,8000,"ponds batches","2023-02-28",4,NA
445754784,1,"888",3,10000,"ponds","2023-02-28",4,NA
445754784,1,"78",5,20000,"pool","2023-02-28",4,NA
445754784,1,"30",80,5000,"ponds batches","2023-02-28",4,NA
445754784,1,"59",50,9000,"ponds batches","2023-02-28",4,NA
445754784,1,"18",1,10000,"batches","2023-02-28",4,NA
445754784,1,"4",2,40000,"ponds batches","2023-02-28",4,NA
445754784,1,"24",50,10000,"ponds batches","2023-02-28",4,NA
445754784,1,"12",5,12000,"ponds","2023-02-28",4,NA
445754784,1,"42",2,8000,"ponds","2023-02-28",4,NA
445754784,1,"888",30,15000,"batches","2023-02-28",4,NA
445754784,1,"46",2,8000,"batches","2023-02-28",4,NA
445754784,1,"77",3,10000,"pool plastic","2023-02-28",4,NA
445804344,1,"46",15,8000,"ponds","2023-02-28",18,NA
445804344,1,"39",18,12000,"ponds","2023-02-28",18,NA
445804344,1,"77",10,15000,"pool","2023-02-28",18,NA
445804344,1,"24",20,20000,"ponds","2023-02-28",18,NA
445804344,2,"FM027",20,15000,"soung","2023-02-28",18,NA
445804344,2,"FM003",75,25000,"batches","2023-02-28",18,NA
445804344,2,"FM001",13,60000,"batches","2023-02-28",18,NA
445804344,2,"FM046",43,25000,"ponds","2023-02-28",18,NA
445817775,1,"30",415,10000,"ponds batches","2023-04-14",17,NA
445817775,1,"39",477,12000,"pool plastic","2023-04-14",17,NA
445817775,1,"24",359,13000,"ponds batches","2023-04-14",17,NA
445817775,1,"75",734,12000,"ponds batches","2023-04-14",17,NA
445817775,1,"8",90,10000,"ponds batches","2023-04-14",17,NA
445817775,1,"6",195,12000,"ponds batches","2023-04-14",17,NA
445817775,1,"46",4,12000,"ponds batches","2023-04-14",17,NA
445817775,1,"49",6,10000,"ponds batches","2023-04-14",17,NA
445817775,1,"59",35,8000,"ponds batches","2023-04-14",17,NA
445817775,1,"77",8,12000,"pool plastic","2023-04-14",17,NA
445821840,1,"8",18,8000,"ponds batches","2023-03-31",4,NA
445821840,1,"39",5,5000,"ponds","2023-03-31",4,NA
445821840,1,"6",20,8000,"ponds batches","2023-03-31",4,NA
445821840,1,"888",1,10000,"ponds","2023-03-31",4,NA
445821840,1,"78",4,20000,"pool","2023-03-31",4,NA
445821840,1,"30",80,5000,"ponds batches","2023-03-31",4,NA
445821840,1,"59",46,9000,"ponds batches","2023-03-31",4,NA
445821840,1,"18",1,10000,"batches","2023-03-31",4,NA
445821840,1,"4",2,40000,"ponds batches","2023-03-31",4,NA
445821840,1,"24",40,10000,"ponds batches","2023-03-31",4,NA
445821840,1,"12",6,12000,"ponds","2023-03-31",4,NA
445821840,1,"42",3,8000,"ponds","2023-03-31",4,NA
445821840,1,"888",20,15000,"batches","2023-03-31",4,NA
445821840,1,"46",3,8000,"batches","2023-03-31",4,NA
445821840,1,"77",1,10000,"pool plastic","2023-03-31",4,NA
445822359,1,"46",23,8000,"ponds","2023-03-31",18,NA
445822359,1,"3",20,13000,"ponds","2023-03-31",18,NA
445822359,1,"24",25,15000,"ponds","2023-03-31",18,NA
445822359,2,"FM003",123,25000,"batches","2023-03-31",18,NA
445822359,2,"FM046",60,25000,"ponds","2023-03-31",18,NA
445830869,1,"30",413,10000,"ponds batches","2023-05-15",17,NA
445830869,1,"39",477,12000,"batches pool","2023-05-15",17,NA
445830869,1,"24",359,13000,"ponds batches","2023-05-15",17,NA
445830869,1,"75",170,12000,"ponds batches","2023-05-15",17,NA
445830869,1,"8",94,10000,"ponds batches","2023-05-15",17,NA
445830869,1,"6",196,12000,"ponds batches","2023-05-15",17,NA
445830869,1,"46",5,12000,"ponds batches","2023-05-15",17,NA
445830869,1,"49",7,12000,"ponds batches","2023-05-15",17,NA
445830869,1,"59",36,8000,"ponds batches","2023-05-15",17,NA
445830869,1,"75",564,12000,"ponds batches","2023-05-15",17,NA
445830869,1,"77",9,12000,"pool plastic","2023-05-15",17,NA
445835757,1,"30",417,10000,"ponds batches","2023-06-15",17,NA
445835757,1,"39",484,12000,"ponds batches pool plastic","2023-06-15",17,NA
445835757,1,"24",371,13000,"ponds batches","2023-06-15",17,NA
445835757,1,"75",741,12000,"ponds batches","2023-06-15",17,NA
445835757,1,"8",97,10000,"ponds batches","2023-06-15",17,NA
445835757,1,"6",199,12000,"ponds batches","2023-06-15",17,NA
445835757,1,"46",6,12000,"ponds batches pool","2023-06-15",17,NA
445835757,1,"59",40,8000,"batches pool plastic","2023-06-15",17,NA
445835757,1,"49",8,10000,"batches pool plastic","2023-06-15",17,NA
445835757,1,"77",10,12000,"pool plastic","2023-06-15",17,NA
445846339,1,"8",15,8000,"ponds batches","2023-04-30",4,NA
445846339,1,"39",4,5000,"ponds","2023-04-30",4,NA
445846339,1,"6",18,8000,"ponds batches","2023-04-30",4,NA
445846339,1,"888",1,10000,"ponds","2023-04-30",4,NA
445846339,1,"78",3,20000,"pool","2023-04-30",4,NA
445846339,1,"30",63,5000,"ponds batches","2023-04-30",4,NA
445846339,1,"59",25,9000,"ponds batches","2023-04-30",4,NA
445846339,1,"18",1,10000,"batches","2023-04-30",4,NA
445846339,1,"4",1,40000,"ponds batches","2023-04-30",4,NA
445846339,1,"24",35,10000,"ponds batches","2023-04-30",4,NA
445846339,1,"12",7,12000,"ponds","2023-04-30",4,NA
445846339,1,"42",4,8000,"ponds","2023-04-30",4,NA
445846339,1,"888",18,15000,"batches","2023-04-30",4,NA
445846339,1,"46",4,8000,"batches","2023-04-30",4,NA
445846339,1,"77",1,10000,"pool plastic","2023-04-30",4,NA
445873287,1,"30",78,5000,"ponds","2023-01-16",12,NA
445873287,1,"59",30,8000,"batches","2023-01-16",12,NA
445877600,1,"30",61,5000,"ponds","2023-02-16",12,NA
445877600,1,"59",20,8000,"batches","2023-02-16",12,NA
445884088,1,"30",680,5000,"ponds","2023-03-16",12,NA
445884088,1,"59",220,8000,"batches","2023-03-16",12,NA
445886989,1,"30",931,5000,"ponds","2023-04-16",12,NA
445886989,1,"59",250,8000,"batches","2023-04-16",12,NA
445920887,1,"30",1200,5000,"ponds","2023-05-16",12,NA
445920887,1,"59",350,8000,"batches","2023-05-16",12,NA
445930381,1,"46",50,8000,"ponds","2023-04-30",18,NA
445930381,1,"3",125,12000,"ponds","2023-04-30",18,NA
445930381,2,"FM003",150,25000,"batches","2023-04-30",18,NA
445930381,2,"FM046",100,25000,"ponds","2023-04-30",18,NA
445930381,2,"FM001",63,50000,"batches","2023-04-30",18,NA
445930381,2,"FM027",50,12000,"soung","2023-04-30",18,NA
446065577,2,"FM001",240,30000,"batches","2023-01-13",9,NA
446065577,2,"FM003",550,20000,"batches","2023-01-13",9,NA
446065577,2,"FM027",230,16000,"other","2023-01-13",9,NA
446065577,2,"999",230,1500,"pole","2023-01-13",9,NA
446069429,1,"30",550,8000,"ponds","2023-01-15",20,NA
446069812,1,"30",585,8000,"ponds","2023-02-15",20,NA
446070094,1,"30",607,8000,"ponds","2023-03-15",20,NA
446070296,1,"30",635,8000,"ponds","2023-04-15",20,NA
446070464,1,"30",685,8000,"ponds","2023-05-15",20,NA
446070758,1,"30",650,8000,"ponds","2023-06-15",20,NA
446074470,2,"FM003",240,20000,"batches","2023-02-15",9,NA
446074470,2,"FM027",510,16000,"other","2023-02-15",9,NA
446074470,2,"999",460,3000,"pole","2023-02-15",9,NA
446085338,1,"90",7371,3800,"ponds batches field pool plastic soung","2023-01-31",8,NA
446107490,1,"90",2754,8200,"ponds batches pool soung","2023-02-28",8,NA
446118233,1,"90",2438,8600,"ponds batches field pool plastic soung","2023-03-31",8,NA
446123359,1,"90",2,7000,"ponds pool plastic","2023-06-30",16,NA
446128441,2,"FM003",550,20000,"batches","2023-03-15",9,NA
446128441,2,"FM027",240,16000,"other","2023-03-15",9,NA
446128441,2,"999",460,3000,"pole","2023-03-15",9,NA
446129414,1,"90",2592,8750,"ponds batches pool plastic soung","2023-04-30",8,NA
446137168,1,"90",2670,9850,"ponds batches pool plastic soung","2023-05-31",8,NA
446175648,2,"FM003",550,20000,"batches","2023-04-14",9,NA
446175648,2,"FM027",230,18000,"other","2023-04-14",9,NA
446175648,2,"999",480,2000,"pole","2023-04-14",9,NA
446278740,1,"46",50,8000,"ponds","2023-05-31",18,NA
446278740,1,"3",112,12000,"ponds","2023-05-31",18,NA
446278740,1,"24",88,12000,"ponds","2023-05-31",18,NA
446278740,2,"FM023",63,35000,"soung","2023-05-31",18,NA
446278740,2,"FM001",25,40000,"batches","2023-05-31",18,NA
446278740,2,"FM003",188,25000,"batches","2023-05-31",18,NA
446288311,1,"46",2,8000,"ponds","2023-06-09",18,NA
446288311,1,"3",5,12000,"ponds","2023-06-09",18,NA
446288311,1,"24",4,12000,"ponds","2023-06-09",18,NA
446288311,2,"FM023",2,35000,"soung","2023-06-09",18,NA
446288311,2,"FM046",5,25000,"ponds","2023-06-09",18,NA
446288311,2,"FM003",8,25000,"batches","2023-06-09",18,NA
446422014,1,"17",2,8000,"ponds","2023-06-16",18,NA
446422014,1,"24",3,12000,"ponds","2023-06-16",18,NA
446422014,1,"3",4,12000,"ponds","2023-06-16",18,NA
446422014,2,"FM023",2,40000,"soung","2023-06-16",18,NA
446422014,2,"FM001",2,50000,"batches","2023-06-16",18,NA
446422014,2,"FM003",4,25000,"batches","2023-06-16",18,NA
446422014,2,"FM046",3,25000,"ponds","2023-06-16",18,NA
446436161,1,"30",125,5500,"ponds","2023-06-30",21,NA
446436161,1,"6",78,12000,"ponds","2023-06-30",21,NA
446436161,1,"39",47,4500,"ponds plastic","2023-06-30",21,NA
446436161,1,"888",31,7000,"ponds","2023-06-30",21,NA
446436161,1,"8",16,7000,"ponds","2023-06-30",21,NA
446436161,1,"77",16,10000,"pool plastic","2023-06-30",21,NA
446439320,2,"FM003",530,20000,"batches","2023-05-15",9,NA
446439320,2,"FM027",230,16000,"other","2023-05-15",9,NA
446439320,2,"999",480,3000,"pole","2023-05-15",9,NA
446441870,1,"90",148,8000,"ponds batches plastic","2023-06-30",10,NA
446445456,1,"75",100,19000,"ponds batches","2023-06-23",15,NA
446445456,1,"39",50,15000,"ponds pool","2023-06-23",15,NA
446445456,1,"30",50,15000,"batches","2023-06-23",15,NA
446446819,1,"42",0,0,"ponds","2023-06-30",4,NA
446447657,1,"30",50,16000,"batches","2023-06-30",15,NA
446447657,1,"75",100,19000,"ponds","2023-06-30",15,NA
446447657,1,"39",50,15000,"ponds pool","2023-06-30",15,NA
446452488,2,"FM003",36,20000,"batches","2023-06-15",9,NA
446452488,2,"FM027",184,16000,"other","2023-06-15",9,NA
446452488,2,"999",520,3000,"pole","2023-06-15",9,NA
446459497,1,"8",0,10000,"ponds","2023-06-30",24,NA
446459497,1,"6",0,10000,"ponds","2023-06-30",24,NA
446459497,1,"39",0,8000,"ponds pool","2023-06-30",24,NA
446459497,1,"77",0,12000,"pool plastic","2023-06-30",24,NA
446538660,1,"75",6,10000,"batches","2023-01-30",25,NA
446538660,1,"39",3,5500,"plastic","2023-01-30",25,NA
446538660,1,"77",1,7500,"pool","2023-01-30",25,NA
446538660,1,"90",12,9500,"ponds batches pool plastic other","2023-01-30",25,NA
446538966,1,"90",16,9500,"ponds batches pool plastic soung other","2023-02-27",25,NA
446538966,1,"75",7,10000,"batches","2023-02-27",25,NA
446538966,1,"39",3,5500,"plastic","2023-02-27",25,NA
446538966,1,"77",1,7500,"pool","2023-02-27",25,NA
446539173,1,"90",22,9500,"ponds batches pool plastic","2023-03-30",25,NA
446539173,1,"75",9,10000,"batches","2023-03-30",25,NA
446539173,1,"39",3,5500,"plastic","2023-03-30",25,NA
446539173,1,"77",1,7500,"pool","2023-03-30",25,NA
446539449,1,"90",26,9500,"ponds batches pool plastic soung","2023-04-28",25,NA
446539449,1,"75",15,10000,"batches","2023-04-28",25,NA
446539449,1,"39",3,5500,"plastic","2023-04-28",25,NA
446539449,1,"77",1,7500,"pool","2023-04-28",25,NA
446539591,1,"90",30,9500,"ponds batches pool plastic soung","2023-05-30",25,NA
446539591,1,"75",19,10000,"batches","2023-05-30",25,NA
446539591,1,"39",2,5500,"plastic","2023-05-30",25,NA
446539591,1,"77",1,7500,"pool","2023-05-30",25,NA
446540965,1,"90",438,9500,"ponds batches pool plastic soung","2023-06-29",25,NA
446540965,1,"75",221,10000,"batches","2023-06-29",25,NA
446540965,1,"39",2,5500,"plastic","2023-06-29",25,NA
446540965,1,"77",1,7500,"pool","2023-06-29",25,NA
446579358,2,"FM046",70,20000,"field","2023-01-20",7,NA
446579358,2,"FM003",50,35000,"batches","2023-01-20",7,NA
446579358,2,"FM031",70,20000,"batches","2023-01-20",7,NA
446579358,2,"FM001",60,50000,"batches","2023-01-20",7,NA
446579358,2,"FM023",100,100000,"field","2023-01-20",7,NA
446607959,2,"FM046",172,20000,"field","2023-02-19",7,NA
446607959,2,"FM003",35,35000,"batches","2023-02-19",7,NA
446607959,2,"FM031",35,20000,"batches","2023-02-19",7,NA
446607959,2,"FM001",45,50000,"batches","2023-02-19",7,NA
446607959,2,"FM023",28,100000,"field","2023-02-19",7,NA
446622916,2,"FM046",59,25000,"field","2023-03-20",7,NA
446622916,2,"FM003",28,35000,"batches","2023-03-20",7,NA
446622916,2,"FM031",45,20000,"batches","2023-03-20",7,NA
446622916,2,"FM001",53,50000,"batches","2023-03-20",7,NA
446622916,2,"FM023",42,100000,"field","2023-03-20",7,NA
446660962,2,"FM046",132,20000,"field","2023-04-20",7,NA
446660962,2,"FM003",135,35000,"batches","2023-04-20",7,NA
446660962,2,"FM001",56,50000,"batches","2023-04-20",7,NA
446660962,2,"FM023",122,100000,"field","2023-04-20",7,NA
446856012,1,"8",15,6000,"ponds","2023-02-28",14,NA
446856012,1,"6",6,8000,"ponds","2023-02-28",14,NA
446856012,1,"39",57,5000,"ponds pool plastic","2023-02-28",14,NA
446856012,1,"30",314,4200,"ponds batches","2023-02-28",14,NA
446856012,1,"59",53,7000,"ponds batches","2023-02-28",14,NA
446856012,1,"75",11,9500,"ponds batches","2023-02-28",14,NA
446856012,1,"77",5,6500,"pool plastic","2023-02-28",14,NA
446856012,1,"888",3,6000,"ponds","2023-02-28",14,NA
446856012,1,"84",1,80000,"ponds field","2023-02-28",14,NA
446878521,1,"8",37,6000,"ponds","2023-04-30",14,NA
446878521,1,"49",9,8000,"ponds","2023-04-30",14,NA
446878521,1,"39",362,5500,"ponds pool plastic","2023-04-30",14,NA
446878521,1,"6",27,9000,"ponds","2023-04-30",14,NA
446878521,1,"30",1665,4200,"ponds","2023-04-30",14,NA
446878521,1,"59",31,6800,"ponds batches","2023-04-30",14,NA
446878521,1,"24",1,9500,"ponds","2023-04-30",14,NA
446878521,1,"77",1,6500,"plastic","2023-04-30",14,NA
446878521,1,"75",68,10500,"ponds batches","2023-04-30",14,NA
446878521,1,"84",0,100000,"ponds","2023-04-30",14,NA
446878521,1,"888",55,6000,"ponds","2023-04-30",14,NA
446947444,2,"FM046",98,40000,"field","2023-05-19",7,NA
446947444,2,"FM003",60,35000,"batches","2023-05-19",7,NA
446947444,2,"FM031",74,20000,"batches","2023-05-19",7,NA
446947444,2,"FM001",90,50000,"batches","2023-05-19",7,NA
446947444,2,"FM023",28,100000,"field","2023-05-19",7,NA
446967183,2,"FM046",130,25000,"field","2023-06-18",7,NA
446967183,2,"FM003",75,35000,"batches","2023-06-18",7,NA
446967183,2,"FM031",69,20000,"batches","2023-06-18",7,NA
446967183,2,"FM001",75,50000,"batches","2023-06-18",7,NA
446967183,2,"FM023",78,100000,"field","2023-06-18",7,NA
447382580,1,"90",3119,8600,"ponds batches pool plastic soung","2023-06-30",8,NA
447424699,1,"89",137,8000,"ponds field pool plastic","2023-06-30",5,NA
447554940,2,"FM001",1,33000,"batches","2023-06-29",9,NA
447554940,2,"FM003",6,21000,"batches","2023-06-29",9,NA
447554940,2,"FM023",1,40000,"batches","2023-06-29",9,NA
447554940,2,"FM027",50,18000,"other","2023-06-29",9,NA
447554940,2,"999",120,2000,"pole","2023-06-29",9,NA
447554968,2,"FM001",25,35000,"batches","2023-06-22",9,NA
447554968,2,"FM003",57,20000,"batches","2023-06-22",9,NA
447554968,2,"FM023",36,40000,"batches","2023-06-22",9,NA
447554968,2,"FM027",40,16000,"other","2023-06-22",9,NA
447554968,2,"999",130,2000,"pole","2023-06-22",9,NA
447764084,1,"90",3110,9500,"ponds batches plastic","2023-07-20",8,NA
447844402,1,"75",323,10500,"ponds","2023-01-31",3,NA
447844402,1,"30",536,4200,"ponds batches","2023-01-31",3,NA
447844402,1,"59",217,7500,"ponds batches","2023-01-31",3,NA
447849979,1,"75",350,11000,"ponds","2023-02-28",3,NA
447849979,1,"30",573,4200,"ponds batches","2023-02-28",3,NA
447849979,1,"59",244,7500,"ponds batches","2023-02-28",3,NA
447857608,1,"75",360,11000,"ponds","2023-03-31",3,NA
447857608,1,"30",583,4200,"ponds batches","2023-03-31",3,NA
447857608,1,"59",244,7500,"ponds batches","2023-03-31",3,NA
447871272,1,"75",380,11000,"ponds","2023-04-30",3,NA
447871272,1,"30",613,4200,"ponds batches","2023-04-30",3,NA
447871272,1,"59",274,7000,"ponds batches","2023-04-30",3,NA
447876409,1,"75",440,10500,"ponds","2023-05-31",3,NA
447876409,1,"30",813,4200,"ponds batches","2023-05-31",3,NA
447876409,1,"59",314,7500,"ponds batches","2023-05-31",3,NA
447880957,1,"75",720,10500,"ponds","2023-06-30",3,NA
447880957,1,"30",1133,4200,"ponds batches","2023-06-30",3,NA
447880957,1,"59",714,7000,"ponds batches","2023-06-30",3,NA
447890874,1,"75",58,10500,"ponds","2023-07-04",3,NA
447890874,1,"30",129,4200,"ponds batches","2023-07-04",3,NA
447890874,1,"59",10,7000,"ponds batches","2023-07-04",3,NA
448700869,1,"90",3,7000,"ponds pool plastic","2023-07-07",16,NA
449051135,1,"6",85,12000,"ponds batches","2023-07-07",17,NA
449051135,1,"8",75,10000,"ponds batches","2023-07-07",17,NA
449051135,1,"24",95,13000,"ponds batches","2023-07-07",17,NA
449051135,1,"39",90,12000,"ponds batches","2023-07-07",17,NA
449051135,1,"59",70,8000,"ponds batches","2023-07-07",17,NA
449051135,1,"75",95,12000,"ponds batches","2023-07-07",17,NA
449051135,1,"77",65,12000,"pool plastic","2023-07-07",17,NA
449051135,1,"42",15,13000,"field","2023-07-07",17,NA
449051135,1,"49",60,12000,"ponds batches","2023-07-07",17,NA
449092243,1,"75",25,9000,"ponds batches","2023-07-07",6,NA
449092243,1,"8",300,8500,"ponds","2023-07-07",6,NA
449092243,1,"6",250,8000,"ponds","2023-07-07",6,NA
449092243,1,"77",2,9000,"plastic","2023-07-07",6,NA
449092243,1,"30",300,8000,"ponds batches","2023-07-07",6,NA
449092243,1,"39",50,6000,"ponds","2023-07-07",6,NA
449092846,1,"42",0,0,"ponds","2023-07-07",4,NA
449096771,1,"30",300,5000,"ponds","2023-07-07",12,NA
449096771,1,"59",87,8000,"batches","2023-07-07",12,NA
