"id","processing_areapro","processing_typeprocessing","processing_source","processing_amountprocessing","processing_priceprocessing","processing_typebusiness","date","province","uuid"
443462964,1,10,"natural",2,20000,1,"2023-06-23",4,NA
443462964,1,30,"natural",14,40000,1,"2023-06-23",4,NA
443462964,1,6,"natural",2,150000,1,"2023-06-23",4,NA
443462964,1,88,"natural",25,15000,1,"2023-06-23",4,NA
443462964,1,13,"natural",2,30000,1,"2023-06-23",4,NA
443463991,1,3,"natural",18.75,30000,1,"2023-04-12",6,NA
443463991,1,2,"natural",18.75,25000,1,"2023-04-12",6,NA
443463991,1,4,"natural",52.5,20000,1,"2023-04-12",6,NA
443463991,1,7,"natural",13.75,25000,1,"2023-04-12",6,NA
443463991,1,9,"natural",40,20000,1,"2023-04-12",6,NA
443463991,1,8,"natural",47.5,5000,1,"2023-04-12",6,NA
443463991,1,11,"natural",50,1500,1,"2023-04-12",6,NA
443463991,1,10,"natural",37.5,10000,1,"2023-04-12",6,NA
443463991,1,13,"natural",1.25,50000,1,"2023-04-12",6,NA
443463991,1,88,"natural",11.25,50000,1,"2023-04-12",6,NA
443520309,1,2,"natural",18.5,30000,1,"2023-04-20",6,NA
443520309,1,2,"natural",18.5,25000,1,"2023-04-20",6,NA
443520309,1,4,"natural",52.5,20000,1,"2023-04-20",6,NA
443520309,1,6,"natural",3.75,300000,1,"2023-04-20",6,NA
443520309,1,7,"natural",10,25000,1,"2023-04-20",6,NA
443520309,1,8,"natural",47.5,5000,1,"2023-04-20",6,NA
443520309,1,9,"natural",40,25000,1,"2023-04-20",6,NA
443520309,1,10,"natural",37.5,10000,1,"2023-04-20",6,NA
443520309,1,13,"natural",1.25,50000,1,"2023-04-20",6,NA
443520309,1,88,"natural",11.25,5000,1,"2023-04-20",6,NA
443520309,1,11,"natural",60,1000,1,"2023-04-20",6,NA
443537930,1,3,"natural",18.75,30000,1,"2023-04-28",6,NA
443537930,1,2,"natural",18.75,25000,1,"2023-04-28",6,NA
443537930,1,4,"natural",52.5,5000,1,"2023-04-28",6,NA
443537930,1,7,"natural",13.75,25000,1,"2023-04-28",6,NA
443537930,1,9,"natural",40,20000,1,"2023-04-28",6,NA
443537930,1,3,"natural",47.5,5000,1,"2023-04-28",6,NA
443537930,1,11,"natural",35,1500,1,"2023-04-28",6,NA
443537930,1,10,"natural",37.5,10000,1,"2023-04-28",6,NA
443537930,1,13,"natural",1.25,50000,1,"2023-04-28",6,NA
443537930,1,88,"natural",11.25,50000,1,"2023-04-28",6,NA
443552899,1,30,"natural",53,10000,1,"2023-01-31",1,NA
443552899,1,2,"natural",0,0,1,"2023-01-31",1,NA
443559480,1,10,"aquaculture",0.05,10000,1,"2023-06-23",24,NA
443559480,1,3,"aquaculture",0.05,30000,1,"2023-06-23",24,NA
443559480,1,8,"natural",0.05,7000,1,"2023-06-23",24,NA
443559480,1,5,"aquaculture",0.05,30000,1,"2023-06-23",24,NA
443559480,1,4,"aquaculture",0.05,25000,1,"2023-06-23",24,NA
443560040,1,2,"natural",33,10000,1,"2023-02-28",1,NA
443576064,1,7,"natural",0.25,6000,1,"2023-01-31",5,NA
443576064,1,9,"natural",15,10000,1,"2023-01-31",5,NA
443576064,1,10,"natural",2,10000,1,"2023-01-31",5,NA
443576064,1,30,"natural",4,15000,1,"2023-01-31",5,NA
443578738,1,2,"natural",16,10000,1,"2023-03-31",1,NA
443580061,1,7,"natural",0.445,6000,1,"2023-02-28",5,NA
443580061,1,9,"natural",27,12000,1,"2023-02-28",5,NA
443580061,1,10,"natural",5,12000,1,"2023-02-28",5,NA
443580061,1,30,"natural",8,12000,1,"2023-02-28",5,NA
443584023,1,7,"natural",0.401,6000,1,"2023-03-31",5,NA
443586635,1,7,"natural",0.339,6000,1,"2023-04-30",5,NA
443588295,1,2,"aquaculture",77,20000,1,"2023-06-23",12,NA
443588295,1,4,"aquaculture",110,15000,1,"2023-06-23",12,NA
443588295,1,8,"natural",54,10000,1,"2023-06-23",12,NA
443588295,1,15,"natural",31,40000,1,"2023-06-23",12,NA
443588295,1,11,"natural",143,2000,2,"2023-06-23",12,NA
443590641,1,7,"natural",0.31,6000,1,"2023-05-31",5,NA
443596490,1,7,"natural",0.376,6000,1,"2023-06-15",5,NA
443596977,1,30,"natural",9,10000,1,"2023-06-23",1,NA
443648464,1,88,"natural",1,8000,1,"2023-06-22",16,NA
443661771,1,88,"natural",2,9000,1,"2023-01-15",16,NA
443669656,1,88,"natural",2,10000,1,"2023-02-15",16,NA
443678475,1,88,"natural",2,10000,1,"2023-03-15",16,NA
443682718,1,88,"natural",2,10000,1,"2023-04-15",16,NA
443687015,1,88,"natural",2,10000,1,"2023-05-15",16,NA
443729132,1,2,"natural",45.9,30000,1,"2023-05-31",6,NA
443729132,1,3,"natural",84,25000,1,"2023-05-31",6,NA
443729132,1,4,"natural",10.2,20000,1,"2023-05-31",6,NA
443729132,1,5,"natural",15,20000,1,"2023-05-31",6,NA
443729132,1,6,"natural",15.5,250000,1,"2023-05-31",6,NA
443729132,1,7,"natural",24.5,25000,1,"2023-05-31",6,NA
443729132,1,8,"natural",178,5000,1,"2023-05-31",6,NA
443729132,1,9,"natural",150.5,20000,1,"2023-05-31",6,NA
443729132,1,10,"natural",145.4,10000,1,"2023-05-31",6,NA
443729132,1,13,"natural",5,50000,1,"2023-05-31",6,NA
443729132,1,11,"natural",200,1000,1,"2023-05-31",6,NA
443729132,1,88,"natural",191.25,10000,1,"2023-05-31",6,NA
443907202,1,8,"natural",2,15000,1,"2023-06-15",10,NA
444735553,1,8,"natural",2,15000,1,"2023-03-31",10,NA
444736200,1,8,"natural",5,15000,1,"2023-04-30",10,NA
444737027,1,8,"natural",3,15000,1,"2023-05-31",10,NA
444745832,1,8,"natural",530,5000,1,"2023-01-20",2,NA
444745832,1,9,"natural",170,6000,1,"2023-01-20",2,NA
444745832,1,9,"natural",90,10000,1,"2023-01-20",2,NA
444745832,1,9,"natural",70,20000,1,"2023-01-20",2,NA
444745832,1,3,"natural",98,30000,1,"2023-01-20",2,NA
444745832,1,7,"natural",35,15000,1,"2023-01-20",2,NA
444745832,1,10,"natural",50,12000,1,"2023-01-20",2,NA
444745832,1,88,"natural",26,15000,1,"2023-01-20",2,NA
444745832,1,88,"natural",3,4500,1,"2023-01-20",2,NA
444750530,1,3,"natural",36,30000,1,"2023-01-31",6,NA
444750530,1,2,"natural",81.75,25000,1,"2023-01-31",6,NA
444750530,1,4,"natural",14.5,20000,1,"2023-01-31",6,NA
444750530,1,5,"natural",140,5000,1,"2023-01-31",6,NA
444750530,1,6,"natural",16.5,300000,1,"2023-01-31",6,NA
444750530,1,7,"natural",51.75,25000,1,"2023-01-31",6,NA
444750530,1,9,"natural",99,20000,1,"2023-01-31",6,NA
444750530,1,8,"natural",182.5,5000,1,"2023-01-31",6,NA
444750530,1,11,"natural",200,1500,1,"2023-01-31",6,NA
444750530,1,10,"natural",115.5,10000,1,"2023-01-31",6,NA
444750530,1,88,"natural",42.5,20000,1,"2023-01-31",6,NA
444756801,1,2,"natural",20.45,30000,1,"2023-07-03",6,NA
444756801,1,3,"natural",28.5,25000,1,"2023-07-03",6,NA
444756801,1,4,"natural",8,20000,1,"2023-07-03",6,NA
444756801,1,5,"natural",2,20000,1,"2023-07-03",6,NA
444756801,1,6,"natural",1,300000,1,"2023-07-03",6,NA
444756801,1,7,"natural",8,25000,1,"2023-07-03",6,NA
444756801,1,9,"natural",6,25000,1,"2023-07-03",6,NA
444756801,1,8,"natural",26,7000,1,"2023-07-03",6,NA
444756801,1,10,"natural",20,10000,1,"2023-07-03",6,NA
444756801,1,13,"natural",1,5000,1,"2023-07-03",6,NA
444756801,1,15,"natural",2,25000,1,"2023-07-03",6,NA
444756801,1,11,"natural",8,1500,1,"2023-07-03",6,NA
444756801,1,30,"natural",3,15000,1,"2023-07-03",6,NA
444756801,1,88,"natural",2,10000,1,"2023-07-03",6,NA
444812772,1,10,"aquaculture",0.5,8000,1,"2023-01-15",24,NA
444812772,1,3,"aquaculture",0.5,28000,1,"2023-01-15",24,NA
444812772,1,8,"natural",1,6000,1,"2023-01-15",24,NA
444812772,1,5,"aquaculture",0.4,2500,1,"2023-01-15",24,NA
444812772,1,4,"aquaculture",0.4,20000,1,"2023-01-15",24,NA
444812772,1,9,"natural",0.2,9000,1,"2023-01-15",24,NA
444819152,1,10,"aquaculture",0.4,9000,1,"2023-02-15",24,NA
444819152,1,3,"aquaculture",0.3,28000,1,"2023-02-15",24,NA
444819152,1,3,"natural",0.4,7000,1,"2023-02-15",24,NA
444819152,1,9,"natural",0.2,9000,1,"2023-02-15",24,NA
444819152,1,5,"aquaculture",0.3,2700,1,"2023-02-15",24,NA
444819152,1,4,"aquaculture",0.2,20000,1,"2023-02-15",24,NA
444819152,1,2,"aquaculture",0.2,35000,1,"2023-02-15",24,NA
444826316,1,10,"aquaculture",0.2,10000,1,"2023-03-15",24,NA
444826316,1,2,"aquaculture",0.1,35000,1,"2023-03-15",24,NA
444826316,1,3,"aquaculture",0.1,28000,1,"2023-03-15",24,NA
444826316,1,8,"natural",0.3,7000,1,"2023-03-15",24,NA
444826316,1,5,"aquaculture",0.2,28000,1,"2023-03-15",24,NA
444826316,1,4,"aquaculture",0.1,24000,1,"2023-03-15",24,NA
444832093,1,10,"aquaculture",0.4,10000,1,"2023-04-15",24,NA
444832093,1,3,"aquaculture",0.3,28000,1,"2023-04-15",24,NA
444832093,1,4,"aquaculture",0.2,25000,1,"2023-04-15",24,NA
444832093,1,5,"aquaculture",0.3,28000,1,"2023-04-15",24,NA
444832093,1,8,"natural",0.4,7000,1,"2023-04-15",24,NA
444832093,1,2,"aquaculture",0.2,35000,1,"2023-04-15",24,NA
444832093,1,9,"natural",0.2,10000,1,"2023-04-15",24,NA
444836352,1,10,"aquaculture",0.2,10000,1,"2023-05-15",24,NA
444836352,1,3,"aquaculture",0.2,28000,1,"2023-05-15",24,NA
444836352,1,2,"aquaculture",0.1,35000,1,"2023-05-15",24,NA
444836352,1,8,"natural",0.2,7000,1,"2023-05-15",24,NA
444836352,1,5,"aquaculture",0.2,30000,1,"2023-05-15",24,NA
444836352,1,4,"aquaculture",0.1,25000,1,"2023-05-15",24,NA
444868066,1,8,"natural",345,5000,1,"2023-02-20",2,NA
444868066,1,9,"natural",145,6000,1,"2023-02-20",2,NA
444868066,1,9,"natural",170,10000,1,"2023-02-20",2,NA
444868066,1,9,"natural",80,20000,1,"2023-02-20",2,NA
444868066,1,3,"natural",80,30000,1,"2023-02-20",2,NA
444868066,1,7,"natural",21,15000,1,"2023-02-20",2,NA
444868066,1,10,"natural",37,12000,1,"2023-02-20",2,NA
444868066,1,88,"natural",27,15000,1,"2023-02-20",2,NA
444868066,1,88,"natural",4,10000,1,"2023-02-20",2,NA
444916201,1,8,"natural",275,5000,1,"2023-03-17",2,NA
444916201,1,9,"natural",110,6000,1,"2023-03-17",2,NA
444916201,1,9,"natural",155,10000,1,"2023-03-17",2,NA
444916201,1,9,"natural",78,20000,1,"2023-03-17",2,NA
444916201,1,3,"natural",67,30000,1,"2023-03-17",2,NA
444916201,1,7,"natural",18,15000,1,"2023-03-17",2,NA
444916201,1,10,"natural",27,12000,1,"2023-03-17",2,NA
444916201,1,88,"natural",21,15000,1,"2023-03-17",2,NA
444916201,1,88,"natural",5,4500,1,"2023-03-17",2,NA
444941394,1,8,"natural",304,5000,1,"2023-04-20",2,NA
444941394,1,9,"natural",153,6000,1,"2023-04-20",2,NA
444941394,1,9,"natural",77,10000,1,"2023-04-20",2,NA
444941394,1,9,"natural",73,20000,1,"2023-04-20",2,NA
444941394,1,3,"natural",60,30000,1,"2023-04-20",2,NA
444941394,1,7,"natural",20,15000,1,"2023-04-20",2,NA
444941394,1,10,"natural",27,12000,1,"2023-04-20",2,NA
444941394,1,88,"natural",15,15000,1,"2023-04-20",2,NA
444941394,1,88,"natural",4,10000,1,"2023-04-20",2,NA
444959380,1,8,"natural",138,5000,1,"2023-05-19",2,NA
444959380,1,9,"natural",70,6000,1,"2023-05-19",2,NA
444959380,1,9,"natural",93,10000,1,"2023-05-19",2,NA
444959380,1,9,"natural",45,20000,1,"2023-05-19",2,NA
444959380,1,3,"natural",47,30000,1,"2023-05-19",2,NA
444959380,1,7,"natural",16,15000,1,"2023-05-19",2,NA
444959380,1,10,"natural",26,12000,1,"2023-05-19",2,NA
444959380,1,88,"natural",16,15000,1,"2023-05-19",2,NA
444959380,1,88,"natural",3,10000,1,"2023-05-19",2,NA
444974148,1,8,"natural",125,5000,1,"2023-06-16",2,NA
444974148,1,9,"natural",64,6000,1,"2023-06-16",2,NA
444974148,1,9,"natural",87,10000,1,"2023-06-16",2,NA
444974148,1,9,"natural",39,20000,1,"2023-06-16",2,NA
444974148,1,3,"natural",49,30000,1,"2023-06-16",2,NA
444974148,1,7,"natural",13,15000,1,"2023-06-16",2,NA
444974148,1,10,"natural",20,12000,1,"2023-06-16",2,NA
444974148,1,88,"natural",16,15000,1,"2023-06-16",2,NA
444974148,1,88,"natural",3,10000,1,"2023-06-16",2,NA
445286228,1,88,"aquaculture",4.3,25000,1,"2023-01-06",13,NA
445314412,1,30,"aquaculture",2700,25000,1,"2023-02-14",13,NA
445319445,1,30,"aquaculture",2000,25000,1,"2023-03-10",13,NA
445322289,1,30,"aquaculture",5500,25000,1,"2023-04-14",13,NA
445324743,1,30,"aquaculture",5500,25000,1,"2023-01-12",13,NA
445327028,1,30,"aquaculture",4000,25000,1,"2023-05-12",13,NA
445330817,1,30,"aquaculture",2375,25000,1,"2023-06-09",13,NA
445333090,1,30,"aquaculture",2375,25000,1,"2023-06-16",13,NA
445335142,1,30,"aquaculture",2375,25000,1,"2023-06-05",13,NA
445336482,1,30,"aquaculture",2375,25000,1,"2023-06-23",13,NA
445744580,1,88,"natural",0.5,8000,1,"2023-06-15",16,NA
445744959,2,16,"natural",90,12000,1,"2023-01-31",18,NA
445744959,2,17,"natural",80,120000,1,"2023-01-31",18,NA
445749903,1,8,"natural",1520,2500,1,"2023-01-31",4,NA
445749903,1,6,"natural",40,100000,1,"2023-01-31",4,NA
445749903,1,7,"natural",600,20000,1,"2023-01-31",4,NA
445749903,1,10,"natural",170,20000,1,"2023-01-31",4,NA
445749903,1,30,"natural",460,40000,1,"2023-01-31",4,NA
445749903,1,88,"natural",110,10000,1,"2023-01-31",4,NA
445749903,1,13,"natural",9,30000,1,"2023-01-31",4,NA
445749903,1,88,"natural",871,15000,1,"2023-01-31",4,NA
445749903,1,11,"natural",110000,500,1,"2023-01-31",4,NA
445754784,1,8,"natural",500,2500,1,"2023-02-28",4,NA
445754784,1,6,"natural",30,100000,1,"2023-02-28",4,NA
445754784,1,7,"natural",300,20000,1,"2023-02-28",4,NA
445754784,1,10,"natural",130,20000,1,"2023-02-28",4,NA
445754784,1,3,"natural",440,40000,1,"2023-02-28",4,NA
445754784,1,88,"natural",710,15000,1,"2023-02-28",4,NA
445754784,1,88,"natural",90,10000,1,"2023-02-28",4,NA
445754784,1,13,"natural",11,30000,1,"2023-02-28",4,NA
445754784,1,11,"natural",70000,500,1,"2023-02-28",4,NA
445804344,2,16,"natural",85,12000,1,"2023-02-28",18,NA
445804344,2,17,"natural",65,120000,1,"2023-02-28",18,NA
445817775,1,2,"aquaculture",90,65000,1,"2023-04-14",17,NA
445817775,1,3,"natural",80,35000,1,"2023-04-14",17,NA
445817775,1,7,"natural",33.5,35000,1,"2023-04-14",17,NA
445817775,1,13,"natural",2.5,120000,1,"2023-04-14",17,NA
445817775,1,8,"natural",77,12000,1,"2023-04-14",17,NA
445817775,1,9,"aquaculture",73,18000,1,"2023-04-14",17,NA
445817775,1,4,"natural",3,15000,1,"2023-04-14",17,NA
445817775,1,88,"natural",216,5000,1,"2023-04-14",17,NA
445821840,1,8,"natural",50,2500,1,"2023-03-31",4,NA
445821840,1,6,"natural",50,100000,1,"2023-03-31",4,NA
445821840,1,7,"natural",250,20000,1,"2023-03-31",4,NA
445821840,1,10,"natural",75,20000,1,"2023-03-31",4,NA
445821840,1,30,"natural",380,40000,1,"2023-03-31",4,NA
445821840,1,88,"natural",700,15000,1,"2023-03-31",4,NA
445821840,1,88,"natural",25,10000,1,"2023-03-31",4,NA
445821840,1,13,"natural",23,30000,1,"2023-03-31",4,NA
445822359,2,16,"natural",110,12000,1,"2023-03-31",18,NA
445822359,2,17,"natural",50,120000,1,"2023-03-31",18,NA
445830869,1,2,"aquaculture",95,65000,1,"2023-05-15",17,NA
445830869,1,3,"natural",75,35000,1,"2023-05-15",17,NA
445830869,1,7,"natural",35.5,35000,1,"2023-05-15",17,NA
445830869,1,13,"natural",4.5,120000,1,"2023-05-15",17,NA
445830869,1,88,"natural",18,5000,1,"2023-05-15",17,NA
445830869,1,8,"natural",81,12000,1,"2023-05-15",17,NA
445830869,1,9,"aquaculture",60,18000,1,"2023-05-15",17,NA
445830869,1,4,"natural",8,15000,1,"2023-05-15",17,NA
445830869,1,88,"natural",193,5000,1,"2023-05-15",17,NA
445835757,1,2,"aquaculture",90,65000,1,"2023-06-15",17,NA
445835757,1,3,"natural",60,35000,1,"2023-06-15",17,NA
445835757,1,7,"natural",20.5,35000,1,"2023-06-15",17,NA
445835757,1,8,"natural",56,12000,1,"2023-06-15",17,NA
445835757,1,9,"aquaculture",35,18000,1,"2023-06-15",17,NA
445835757,1,13,"natural",2.5,120000,1,"2023-06-15",17,NA
445835757,1,4,"natural",3,15000,1,"2023-06-15",17,NA
445835757,1,88,"natural",7,5000,1,"2023-06-15",17,NA
445835757,1,88,"natural",142,4500,1,"2023-06-15",17,NA
445846339,1,8,"natural",10,2500,1,"2023-04-30",4,NA
445846339,1,6,"natural",20,100000,1,"2023-04-30",4,NA
445846339,1,7,"natural",150,20000,1,"2023-04-30",4,NA
445846339,1,10,"natural",58,20000,1,"2023-04-30",4,NA
445846339,1,30,"natural",350,40000,1,"2023-04-30",4,NA
445846339,1,88,"natural",480,15000,1,"2023-04-30",4,NA
445846339,1,88,"natural",18,10000,1,"2023-04-30",4,NA
445846339,1,13,"natural",14,30000,1,"2023-04-30",4,NA
445873287,1,3,"aquaculture",75,20000,1,"2023-01-16",12,NA
445873287,1,4,"aquaculture",70,15000,1,"2023-01-16",12,NA
445873287,1,8,"natural",535,10000,1,"2023-01-16",12,NA
445873287,1,15,"natural",19,40000,1,"2023-01-16",12,NA
445873287,1,11,"natural",185,2000,2,"2023-01-16",12,NA
445877600,1,3,"natural",75,20000,1,"2023-02-16",12,NA
445877600,1,4,"aquaculture",90,15000,1,"2023-02-16",12,NA
445877600,1,8,"natural",200,10000,1,"2023-02-16",12,NA
445877600,1,15,"natural",23,40000,1,"2023-02-16",12,NA
445877600,1,11,"natural",230,2000,2,"2023-02-16",12,NA
445884088,1,3,"aquaculture",89,20000,1,"2023-03-16",12,NA
445884088,1,4,"aquaculture",90,15000,1,"2023-03-16",12,NA
445884088,1,8,"natural",76,10000,1,"2023-03-16",12,NA
445884088,1,15,"natural",23,40000,1,"2023-03-16",12,NA
445884088,1,11,"natural",265,2000,2,"2023-03-16",12,NA
445886989,1,3,"aquaculture",84,20000,1,"2023-04-16",12,NA
445886989,1,4,"aquaculture",95,15000,1,"2023-04-16",12,NA
445886989,1,8,"natural",59,10000,1,"2023-04-16",12,NA
445886989,1,15,"natural",22,40000,1,"2023-04-16",12,NA
445886989,1,11,"natural",154,2000,2,"2023-04-16",12,NA
445920887,1,3,"aquaculture",87,20000,1,"2023-05-16",12,NA
445920887,1,4,"aquaculture",100,15000,1,"2023-05-16",12,NA
445920887,1,8,"natural",51,10000,1,"2023-05-16",12,NA
445920887,1,15,"natural",26,40000,1,"2023-05-16",12,NA
445920887,1,11,"natural",135,2000,2,"2023-05-16",12,NA
445930381,2,16,"natural",80,12000,1,"2023-04-30",18,NA
445930381,2,17,"natural",60,120000,1,"2023-04-30",18,NA
446065577,2,28,"natural",8,15000,1,"2023-01-13",9,NA
446065577,2,17,"natural",14,120000,1,"2023-01-13",9,NA
446065577,2,19,"natural",2,80000,1,"2023-01-13",9,NA
446065577,2,99,"natural",2,10000,1,"2023-01-13",9,NA
446065577,2,99,"natural",4,25000,1,"2023-01-13",9,NA
446065577,2,23,"natural",10,50000,1,"2023-01-13",9,NA
446065577,2,99,"natural",80,22000,1,"2023-01-13",9,NA
446065577,2,20,"natural",2,10000,1,"2023-01-13",9,NA
446065577,2,21,"natural",15,15000,1,"2023-01-13",9,NA
446065577,2,99,"natural",2,25000,1,"2023-01-13",9,NA
446065577,2,99,"natural",1,5000,1,"2023-01-13",9,NA
446065577,2,26,"natural",3,3000,1,"2023-01-13",9,NA
446074470,2,28,"natural",7,15000,1,"2023-02-15",9,NA
446074470,2,17,"natural",15,140000,1,"2023-02-15",9,NA
446074470,2,19,"natural",2,80000,1,"2023-02-15",9,NA
446074470,2,99,"natural",4,25000,1,"2023-02-15",9,NA
446074470,2,23,"natural",9,50000,1,"2023-02-15",9,NA
446074470,2,99,"natural",90,21000,1,"2023-02-15",9,NA
446074470,2,20,"natural",1,5000,1,"2023-02-15",9,NA
446074470,2,21,"natural",16,15000,1,"2023-02-15",9,NA
446074470,2,99,"natural",2,25000,1,"2023-02-15",9,NA
446074470,2,99,"natural",2,8000,1,"2023-02-15",9,NA
446074470,2,26,"natural",3,3000,1,"2023-02-15",9,NA
446074470,2,99,"natural",2,12000,1,"2023-02-15",9,NA
446085338,1,8,"natural",537,5400,2,"2023-01-31",8,NA
446085338,1,10,"natural",36,11000,2,"2023-01-31",8,NA
446085338,1,6,"natural",5.5,46000,2,"2023-01-31",8,NA
446085338,1,88,"natural",354,2100,1,"2023-01-31",8,NA
446085338,1,30,"natural",44,8900,2,"2023-01-31",8,NA
446107490,1,8,"natural",68,5700,2,"2023-02-28",8,NA
446107490,1,10,"natural",26,13000,2,"2023-02-28",8,NA
446107490,1,6,"natural",6000,46500,2,"2023-02-28",8,NA
446107490,1,30,"natural",14,24000,2,"2023-02-28",8,NA
446107490,1,6,"natural",2,2600,2,"2023-02-28",8,NA
446118233,1,8,"natural",10,5800,2,"2023-03-31",8,NA
446118233,1,10,"natural",2,12500,2,"2023-03-31",8,NA
446118233,1,30,"natural",7.5,28000,2,"2023-03-31",8,NA
446118233,1,6,"natural",8,28000,2,"2023-03-31",8,NA
446123359,1,88,"natural",1,10000,1,"2023-06-30",16,NA
446128441,2,28,"natural",6,15000,1,"2023-03-15",9,NA
446128441,2,17,"natural",16,140000,1,"2023-03-15",9,NA
446128441,2,19,"natural",2,80000,1,"2023-03-15",9,NA
446128441,2,99,"natural",3,20000,1,"2023-03-15",9,NA
446128441,2,99,"natural",5,25000,1,"2023-03-15",9,NA
446128441,2,23,"natural",10,50000,1,"2023-03-15",9,NA
446128441,2,99,"natural",95,22000,1,"2023-03-15",9,NA
446128441,2,20,"natural",1,10000,1,"2023-03-15",9,NA
446128441,2,21,"natural",14,15000,1,"2023-03-15",9,NA
446128441,2,99,"natural",3,25000,1,"2023-03-15",9,NA
446128441,2,99,"natural",1,5000,1,"2023-03-15",9,NA
446129414,1,8,"natural",8,5700,2,"2023-04-30",8,NA
446129414,1,30,"natural",6,2300,2,"2023-04-30",8,NA
446137168,1,8,"natural",7,6700,2,"2023-05-31",8,NA
446137168,1,30,"natural",7.5,26000,2,"2023-05-31",8,NA
446175648,2,28,"natural",2,15000,1,"2023-04-14",9,NA
446175648,2,17,"natural",12,140000,1,"2023-04-14",9,NA
446175648,2,19,"natural",1,80000,1,"2023-04-14",9,NA
446175648,2,99,"natural",1,20000,1,"2023-04-14",9,NA
446175648,2,99,"natural",5,30000,1,"2023-04-14",9,NA
446175648,2,23,"natural",11,50000,1,"2023-04-14",9,NA
446175648,2,99,"natural",90,22000,1,"2023-04-14",9,NA
446175648,2,20,"natural",0,5000,1,"2023-04-14",9,NA
446175648,2,21,"natural",10,15000,1,"2023-04-14",9,NA
446175648,2,99,"natural",2,24000,1,"2023-04-14",9,NA
446175648,2,99,"natural",1,10000,1,"2023-04-14",9,NA
446278740,2,16,"natural",25,12000,1,"2023-05-31",18,NA
446278740,2,17,"natural",60,120000,1,"2023-05-31",18,NA
446278740,2,16,"natural",70,12000,1,"2023-05-31",18,NA
446288311,2,16,"natural",20,12000,1,"2023-06-09",18,NA
446288311,2,17,"natural",10,120000,1,"2023-06-09",18,NA
446422014,2,16,"natural",25,12000,1,"2023-06-16",18,NA
446422014,2,17,"natural",15,120000,1,"2023-06-16",18,NA
446436161,1,8,"natural",0.7,15000,1,"2023-06-30",21,NA
446436161,1,3,"natural",0.5,20000,1,"2023-06-30",21,NA
446436161,1,88,"natural",0.2,15000,1,"2023-06-30",21,NA
446436161,1,88,"natural",0.2,12000,1,"2023-06-30",21,NA
446436161,1,11,"natural",30,2000,1,"2023-06-30",21,NA
446439320,2,28,"natural",8,15000,1,"2023-05-15",9,NA
446439320,2,17,"natural",15,120000,1,"2023-05-15",9,NA
446439320,2,19,"natural",1,80000,1,"2023-05-15",9,NA
446439320,2,99,"natural",2,20000,1,"2023-05-15",9,NA
446439320,2,99,"natural",5,25000,1,"2023-05-15",9,NA
446439320,2,23,"natural",10,55000,1,"2023-05-15",9,NA
446439320,2,99,"natural",95,22000,1,"2023-05-15",9,NA
446439320,2,20,"natural",1,10000,1,"2023-05-15",9,NA
446439320,2,21,"natural",14,15000,1,"2023-05-15",9,NA
446439320,2,99,"natural",2,24000,1,"2023-05-15",9,NA
446439320,2,99,"natural",2,5000,1,"2023-05-15",9,NA
446441870,1,8,"natural",5,15000,1,"2023-06-30",10,NA
446445456,1,8,"natural",2,12000,1,"2023-06-23",15,NA
446445456,1,3,"aquaculture",3,21000,1,"2023-06-23",15,NA
446445456,1,7,"aquaculture",2,15000,1,"2023-06-23",15,NA
446446819,1,6,"natural",2,150000,1,"2023-06-30",4,NA
446446819,1,7,"natural",5,60000,1,"2023-06-30",4,NA
446446819,1,10,"natural",3,20000,1,"2023-06-30",4,NA
446446819,1,30,"natural",15,40000,1,"2023-06-30",4,NA
446446819,1,88,"natural",25,15000,1,"2023-06-30",4,NA
446446819,1,13,"natural",2,30000,1,"2023-06-30",4,NA
446447657,1,3,"aquaculture",5,22000,1,"2023-06-30",15,NA
